,Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt,AdoptionSpeed,Magnitude,Score,Count,IsMixed
8466,2,1,266,0,3,1,5,7,2,1,2,2,2,1,5,0,41401,0,3.0,2,2.5,0.3,3634,0
8467,2,2,266,299,1,1,6,0,2,1,2,1,2,1,1,0,41401,0,14.0,1,8.2,0.2,3634,1
8468,1,1,307,0,1,2,7,0,2,2,2,2,2,1,1,0,41327,0,1.0,2,0.0,0.0,5927,1
8469,1,36,189,307,1,1,2,0,3,1,1,1,1,1,1,0,41326,0,4.0,4,2.1,0.1,88,1
8470,2,2,266,0,3,1,2,7,1,1,2,2,2,1,4,0,41367,0,1.0,1,0.0,0.0,3634,0
8471,2,4,264,285,1,1,0,0,2,3,3,1,2,1,1,0,41326,0,7.0,2,0.1,-0.1,296,1
8472,2,12,265,0,1,4,5,7,2,2,1,1,1,1,1,0,41326,0,3.0,2,0.0,0.0,1258,0
8473,2,1,266,266,2,2,5,7,1,1,2,2,2,1,2,0,41401,0,2.0,1,0.3,0.1,3634,1
8474,1,2,307,0,3,1,2,0,2,1,2,2,2,1,2,0,41330,0,2.0,2,2.6,0.2,5927,1
8475,1,7,307,0,2,1,0,0,1,1,1,1,1,1,1,0,41330,3,6.0,3,11.5,0.1,5927,1
8476,2,2,266,0,2,1,3,7,1,1,1,1,2,1,1,0,41327,0,5.0,3,0.0,0.0,3634,0
8477,2,1,266,0,1,1,6,0,2,1,2,2,2,1,1,0,41326,0,2.0,1,1.2,0.3,3634,0
8478,1,18,307,307,2,3,0,0,2,3,1,1,2,1,1,0,41326,0,8.0,4,4.1,0.4,5927,1
8479,1,1,307,0,2,1,2,7,2,1,3,3,2,1,1,0,41326,0,3.0,3,1.2,0.3,5927,1
8480,2,60,266,0,1,6,0,0,3,1,3,1,1,2,1,0,41326,0,1.0,2,1.8,0.0,3634,0
8481,1,2,307,0,2,2,5,7,2,2,2,1,2,1,2,0,41326,0,5.0,4,2.2,0.4,5927,1
8482,1,2,307,203,2,1,2,7,2,2,2,1,2,1,1,50,41326,0,4.0,2,0.8,-0.1,5927,1
8483,2,25,265,0,2,2,6,7,2,2,1,1,3,1,1,0,41326,0,2.0,4,1.8,0.9,1258,0
8484,2,2,266,0,1,2,7,0,2,1,2,2,2,1,1,0,41326,0,1.0,0,3.1,0.0,3634,0
8485,1,24,167,0,2,7,0,0,1,3,1,1,1,1,1,0,41326,0,5.0,0,2.7,0.0,2,0
8486,2,2,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41401,0,12.0,1,8.0,0.0,3634,0
8487,1,24,307,0,2,1,0,0,3,2,1,1,1,2,1,0,41401,0,2.0,4,3.0,0.3,5927,1
8488,1,24,307,0,2,2,7,0,2,2,3,3,3,1,1,0,41326,0,1.0,4,3.0,0.4,5927,1
8489,2,2,266,0,1,1,0,0,1,1,2,1,2,1,1,0,41342,0,3.0,3,1.6,0.2,3634,0
8490,2,3,264,0,2,1,3,7,3,3,2,1,2,1,1,50,41326,0,2.0,1,2.7,0.2,296,0
8491,1,3,307,0,3,5,0,0,2,1,1,1,1,1,3,0,41326,0,2.0,4,1.3,0.2,5927,1
8492,1,180,307,0,1,6,0,0,2,2,1,1,1,1,1,0,41327,0,1.0,4,1.7,0.3,5927,1
8493,1,24,307,0,1,1,2,0,2,2,1,1,1,1,1,0,41336,0,4.0,1,0.8,0.2,5927,1
8494,1,2,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41401,0,2.0,3,1.3,0.3,5927,1
8495,1,36,307,0,1,7,0,0,2,1,1,1,2,1,1,0,41401,0,1.0,4,0.3,0.3,5927,1
8496,1,2,307,307,2,1,2,3,2,2,2,2,2,1,1,0,41401,0,5.0,2,1.2,-0.3,5927,1
8497,1,2,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41326,0,1.0,1,0.5,0.5,5927,1
8498,1,24,78,307,2,2,7,0,3,1,1,1,1,1,1,0,41401,0,5.0,4,19.0,0.0,62,1
8499,1,1,307,0,1,1,0,0,2,1,2,2,2,1,1,0,41336,0,2.0,2,0.6,-0.1,5927,1
8500,1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41401,0,7.0,3,0.2,0.2,5927,1
8501,1,1,15,307,2,5,0,0,2,1,2,2,2,1,1,0,41335,0,3.0,1,1.5,0.5,9,1
8502,1,84,234,0,2,7,0,0,2,2,3,3,3,1,1,100,41326,0,3.0,3,2.7,0.4,2,0
8503,2,10,266,0,3,4,0,0,2,1,3,1,2,1,2,0,41401,0,3.0,4,3.1,0.1,3634,0
8504,2,1,265,266,3,1,2,0,2,2,2,2,2,1,2,0,41401,0,4.0,1,0.8,0.0,1258,1
8505,2,7,266,265,2,2,3,0,1,1,2,1,2,1,1,0,41401,0,3.0,1,2.6,0.8,3634,1
8506,1,36,179,69,2,5,7,0,1,2,1,1,1,1,1,200,41326,0,5.0,2,7.5,0.0,167,1
8507,1,24,307,0,1,2,7,0,2,1,2,1,1,1,1,0,41326,0,3.0,4,0.0,0.0,5927,1
8508,2,3,299,0,2,1,6,0,1,1,2,1,2,1,1,0,41330,0,3.0,4,2.7,0.3,342,0
8509,1,3,307,0,1,1,2,3,2,1,1,1,2,1,1,0,41401,0,2.0,2,3.0,0.2,5927,1
8510,2,4,265,0,2,2,6,7,1,2,2,2,2,1,1,0,41326,0,2.0,4,1.7,0.4,1258,0
8511,2,2,266,0,1,2,5,0,2,1,2,1,2,1,1,0,41330,0,3.0,3,1.7,0.8,3634,0
8512,2,3,292,0,2,2,7,0,2,2,1,1,2,2,1,20,41326,0,2.0,2,0.9,0.9,264,0
8513,2,36,265,0,1,2,7,0,3,2,2,1,2,1,1,0,41327,0,1.0,2,0.4,0.4,1258,0
8514,2,2,265,0,2,2,4,7,1,2,2,2,2,1,1,0,41326,0,4.0,2,1.8,0.0,1258,0
8515,1,12,307,103,1,1,2,0,1,1,1,1,2,1,1,0,41401,0,6.0,3,5.6,0.5,5927,1
8516,1,7,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41326,0,6.0,4,3.3,0.1,5927,1
8517,1,3,307,0,1,1,2,3,3,1,2,2,2,1,1,0,41326,0,2.0,4,1.4,0.4,5927,1
8518,1,8,307,0,1,1,2,7,2,2,1,3,2,1,1,0,41326,0,0.0,3,1.1,0.5,5927,1
8519,2,12,266,0,2,1,7,0,2,2,2,1,1,1,1,0,41401,0,2.0,4,1.3,0.3,3634,0
8520,1,48,307,0,1,1,2,7,2,1,1,1,3,1,1,0,41326,0,3.0,4,0.5,0.2,5927,1
8521,2,6,266,0,2,3,5,0,2,1,1,1,1,1,1,0,41401,0,2.0,4,2.0,0.5,3634,0
8522,2,1,266,0,1,1,0,0,2,1,2,2,2,1,1,0,41326,0,1.0,3,1.5,0.5,3634,0
8523,2,2,265,0,3,2,5,6,2,2,2,2,2,1,4,0,41326,0,3.0,4,1.7,0.0,1258,0
8524,2,10,243,0,1,7,0,0,2,2,1,1,1,1,1,0,41326,0,3.0,2,6.2,0.4,94,0
8525,1,7,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41326,2,6.0,3,3.3,0.0,5927,1
8526,1,2,307,117,2,3,5,0,2,1,1,1,2,1,1,0,41326,0,6.0,3,4.5,0.1,5927,1
8527,2,5,266,292,1,1,2,7,2,2,2,1,2,1,1,0,41327,0,5.0,4,1.1,0.5,3634,1
8528,2,2,265,241,2,6,0,0,2,2,2,2,2,1,1,1,41326,0,2.0,2,1.8,0.9,1258,1
8529,1,96,205,0,2,2,7,0,1,3,1,1,1,1,1,0,41327,0,5.0,1,1.9,0.0,190,0
8530,1,60,169,0,1,7,0,0,1,2,3,3,3,1,1,0,41401,0,2.0,1,0.6,0.6,18,0
8531,2,3,266,0,1,7,0,0,1,1,2,2,2,1,1,0,41401,0,2.0,2,1.4,0.1,3634,0
8532,1,2,307,0,2,2,3,7,2,1,1,1,2,1,1,0,41326,0,2.0,3,2.9,0.5,5927,1
8533,2,2,247,265,1,3,5,7,1,2,2,1,2,1,1,0,41326,0,4.0,1,0.0,0.0,71,1
8534,1,24,307,0,1,2,0,0,2,1,1,1,1,1,1,0,41326,0,5.0,4,0.0,0.0,5927,1
8535,2,2,266,0,2,2,0,0,1,1,3,1,2,1,1,0,41401,0,3.0,2,0.5,0.5,3634,0
8536,2,3,266,0,2,5,7,0,2,1,3,3,2,1,1,0,41401,0,3.0,3,0.9,0.9,3634,0
8537,2,1,265,0,1,1,0,0,1,2,2,2,2,1,1,0,41326,0,2.0,1,4.4,0.1,1258,0
8538,2,22,266,0,2,1,0,0,2,1,1,1,1,1,1,90,41326,0,2.0,4,13.2,0.0,3634,0
8539,1,2,307,0,1,1,7,0,2,1,2,2,2,1,1,0,41401,0,3.0,2,2.0,0.2,5927,1
8540,2,3,265,299,2,1,2,7,1,2,1,1,2,1,1,0,41401,0,10.0,1,3.8,0.1,1258,1
8541,2,2,265,0,2,1,6,7,1,2,1,1,2,1,1,0,41326,0,8.0,3,1.7,0.1,1258,0
8542,1,3,307,0,1,1,7,0,2,2,1,1,2,1,1,50,41326,0,3.0,1,2.7,0.3,5927,1
8543,2,4,265,0,2,1,7,0,2,2,1,1,2,1,1,0,41326,0,1.0,3,1.1,0.5,1258,0
8544,1,30,49,307,1,7,0,0,2,1,1,1,1,1,1,200,41326,0,2.0,3,1.7,0.5,16,1
8545,1,3,307,0,2,1,0,0,2,1,2,2,2,1,2,0,41326,0,11.0,2,4.1,0.0,5927,1
8546,1,6,307,0,1,2,0,0,2,1,2,2,2,1,1,0,41326,0,2.0,4,0.8,0.8,5927,1
8547,1,2,141,307,1,2,0,0,2,2,2,2,2,1,1,0,41327,0,5.0,1,1.1,0.3,205,1
8548,2,3,292,299,2,2,5,0,2,1,1,1,2,1,1,60,41326,0,2.0,4,0.6,0.6,264,1
8549,2,1,247,299,1,1,6,7,2,1,2,1,2,1,1,0,41326,1,6.0,2,4.4,0.2,71,1
8550,2,12,243,266,1,1,2,6,2,1,1,1,1,1,1,300,41401,0,3.0,2,3.5,0.4,94,1
8551,2,1,265,0,1,1,6,7,2,2,2,2,2,1,1,0,41401,0,5.0,2,0.8,0.8,1258,0
8552,1,3,307,0,3,1,4,0,2,2,2,2,2,1,2,0,41401,0,2.0,2,1.0,0.2,5927,1
8553,1,3,307,0,2,1,7,0,1,2,3,3,3,1,1,0,41326,0,2.0,1,1.9,0.0,5927,1
8554,1,4,307,307,1,5,0,0,2,1,1,1,1,1,1,0,41326,0,3.0,4,1.9,0.4,5927,1
8555,2,1,277,0,2,1,2,7,2,1,2,2,2,1,1,0,41336,0,1.0,2,2.3,0.0,8,0
8556,2,2,265,0,2,1,4,7,2,2,2,2,2,1,1,0,41326,0,0.0,3,1.9,0.9,1258,0
8557,2,2,306,0,2,1,7,0,1,1,2,2,2,1,1,0,41401,0,4.0,0,1.4,0.2,56,0
8558,1,3,307,0,2,1,2,7,2,2,1,1,2,1,1,200,41326,0,2.0,2,0.8,0.8,5927,1
8559,1,2,307,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,0,1.0,2,2.1,0.3,5927,1
8560,2,5,266,0,1,1,2,6,1,2,1,1,2,1,1,0,41401,0,4.0,4,0.6,0.3,3634,0
8561,1,8,307,0,2,5,0,0,2,2,3,3,3,1,1,0,41326,0,3.0,3,0.8,0.4,5927,1
8562,2,2,265,0,2,2,7,0,2,2,2,2,2,1,1,0,41326,0,5.0,1,1.0,0.1,1258,0
8563,2,9,266,0,3,1,0,0,2,1,2,1,2,1,2,10,41401,0,5.0,1,6.2,0.5,3634,0
8564,1,2,307,0,2,1,2,0,2,1,1,1,1,1,1,0,41326,0,5.0,3,3.3,0.0,5927,1
8565,2,7,251,0,1,4,7,0,3,2,1,1,1,1,1,0,41401,0,2.0,3,0.0,0.0,34,0
8566,1,3,307,0,2,2,0,0,2,2,2,2,2,1,1,0,41326,0,1.0,3,0.9,0.9,5927,1
8567,1,2,307,0,2,1,5,0,2,1,2,2,2,1,1,0,41330,1,8.0,3,5.0,0.1,5927,1
8568,1,12,307,0,1,2,7,0,2,2,1,1,1,1,2,0,41401,0,1.0,4,14.8,0.0,5927,1
8569,1,6,307,0,2,1,2,0,2,2,2,2,2,1,2,0,41401,0,2.0,2,1.3,-0.2,5927,1
8570,1,2,307,0,2,2,7,0,2,1,2,1,2,1,1,0,41326,0,1.0,4,2.6,0.4,5927,1
8571,1,48,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41324,2,4.0,2,2.7,0.3,5927,1
8572,1,2,307,0,2,1,0,0,2,1,1,1,2,1,1,0,41401,0,2.0,2,0.9,0.2,5927,1
8573,1,6,307,0,2,1,2,4,2,2,2,1,2,1,1,0,41330,0,3.0,4,1.8,0.3,5927,1
8574,1,2,307,307,1,2,7,0,2,2,2,2,2,1,1,0,41401,0,13.0,2,1.0,0.4,5927,1
8575,1,1,307,218,1,1,5,0,2,1,2,1,2,1,1,0,41326,0,2.0,2,2.9,0.1,5927,1
8576,1,36,307,0,1,1,7,0,2,2,2,2,2,1,1,0,41330,0,5.0,3,4.2,0.0,5927,1
8577,1,12,189,189,1,1,0,0,3,2,1,1,2,1,1,500,41326,0,1.0,2,0.0,0.0,88,1
8578,2,2,254,0,1,4,7,0,1,2,2,2,2,1,1,0,41326,0,4.0,2,0.4,0.2,105,0
8579,2,3,266,266,2,5,7,0,2,1,1,1,2,1,1,50,41326,0,3.0,2,1.8,0.1,3634,1
8580,2,2,266,0,2,1,0,0,1,1,2,2,2,1,1,0,41326,3,4.0,1,4.2,0.3,3634,0
8581,1,1,307,0,1,1,0,0,2,1,2,2,1,1,1,0,41336,0,3.0,4,4.7,0.5,5927,1
8582,2,2,266,0,3,1,4,7,2,1,2,2,2,1,4,0,41401,0,5.0,1,4.0,0.4,3634,0
8583,1,1,307,0,2,1,2,0,2,1,2,2,2,1,1,0,41326,0,3.0,2,7.6,0.1,5927,1
8584,2,1,266,266,3,1,4,7,1,1,2,2,2,1,2,0,41336,0,15.0,2,0.6,-0.1,3634,1
8585,1,2,307,0,1,1,2,0,2,1,2,1,2,1,1,0,41327,0,5.0,2,0.4,0.2,5927,1
8586,1,2,218,307,1,2,3,7,2,2,1,1,2,1,1,0,41326,0,5.0,1,1.7,0.3,162,1
8587,2,3,266,0,2,1,7,0,1,1,2,2,2,1,1,0,41401,0,1.0,2,1.8,0.3,3634,0
8588,2,6,247,0,2,2,7,0,2,2,1,1,3,1,1,0,41401,0,6.0,4,0.9,0.9,71,0
8589,2,3,265,0,1,1,7,0,1,2,2,2,2,1,1,80,41342,0,3.0,4,4.8,0.3,1258,0
8590,2,3,264,285,1,4,0,0,2,3,2,1,2,1,1,700,41326,0,2.0,2,0.9,0.9,296,1
8591,1,3,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,1,6.0,4,2.3,0.7,5927,1
8592,2,41,265,0,2,1,7,0,2,2,1,1,1,1,1,0,41401,0,6.0,4,2.6,0.6,1258,0
8593,1,5,307,0,2,2,5,7,2,1,1,1,2,1,1,0,41326,0,11.0,3,2.8,0.4,5927,1
8594,2,1,266,0,2,1,7,0,1,1,2,2,2,1,1,0,41401,0,2.0,2,1.4,0.1,3634,0
8595,2,2,299,265,2,1,6,0,1,2,3,3,3,1,1,0,41401,0,2.0,2,0.5,0.2,342,1
8596,2,2,266,0,2,1,7,0,1,1,2,2,2,1,2,0,41326,0,3.0,0,1.6,0.3,3634,0
8597,1,1,307,0,3,1,2,7,2,1,2,2,3,1,7,0,41335,0,0.0,4,0.1,-0.1,5927,1
8598,1,2,307,0,2,1,2,7,2,1,2,2,2,1,1,0,41326,0,5.0,4,1.8,0.9,5927,1
8599,2,4,265,0,1,7,0,0,3,2,2,1,2,1,1,0,41401,0,5.0,2,6.9,0.3,1258,0
8600,2,7,266,0,1,4,7,0,2,1,1,1,2,1,1,0,41326,0,3.0,2,0.9,0.9,3634,0
8601,1,26,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41401,0,5.0,4,2.6,0.1,5927,1
8602,2,1,266,0,1,1,3,7,1,1,2,2,2,1,2,0,41401,0,3.0,2,1.1,0.0,3634,0
8603,1,2,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41330,0,4.0,2,2.6,0.2,5927,1
8604,1,6,307,307,3,1,2,7,2,2,3,3,3,1,5,0,41327,0,2.0,4,2.0,0.1,5927,1
8605,2,1,266,0,3,1,2,7,1,1,2,2,2,1,4,0,41401,0,4.0,2,1.2,0.2,3634,0
8606,1,36,128,0,1,2,7,0,2,1,1,1,2,1,1,0,41336,0,3.0,4,2.9,0.1,64,0
8607,1,11,69,0,1,5,0,0,2,3,1,1,2,1,1,200,41326,0,3.0,1,0.4,0.4,41,0
8608,2,3,283,0,1,2,7,0,2,1,3,3,3,1,1,0,41326,0,3.0,1,1.0,0.5,73,0
8609,1,6,307,0,2,2,5,0,1,1,1,1,2,1,1,0,41326,0,4.0,4,0.5,0.2,5927,1
8610,1,4,307,307,2,7,0,0,1,1,2,2,2,1,1,0,41326,0,1.0,3,1.9,0.9,5927,1
8611,1,24,128,0,1,2,7,0,2,1,1,3,2,1,1,1,41326,0,1.0,3,0.0,0.0,64,0
8612,2,4,266,0,3,1,2,6,2,1,1,2,1,1,2,0,41326,1,7.0,4,11.3,0.4,3634,0
8613,2,2,266,0,2,2,5,0,1,1,2,1,2,1,3,0,41401,0,4.0,2,2.0,0.4,3634,0
8614,2,2,266,0,1,6,7,0,2,1,1,1,2,1,1,0,41336,0,7.0,3,2.3,0.3,3634,0
8615,1,1,307,0,3,1,2,5,2,1,1,3,3,1,5,0,41326,0,3.0,3,4.6,0.1,5927,1
8616,2,3,299,0,1,2,0,0,1,1,2,1,2,1,1,0,41326,0,2.0,1,4.9,0.3,342,0
8617,2,24,266,0,3,4,6,7,3,1,1,1,1,1,3,0,41326,0,3.0,4,0.6,0.0,3634,0
8618,1,6,205,167,1,2,7,0,2,2,1,2,2,1,1,0,41401,0,9.0,3,0.0,0.0,190,1
8619,2,12,266,0,2,1,4,7,2,1,2,2,2,1,6,0,41326,0,4.0,2,1.3,0.4,3634,0
8620,1,3,307,0,2,1,5,6,2,1,2,2,2,1,1,20,41327,0,1.0,2,0.2,0.0,5927,1
8621,2,3,266,0,1,3,7,0,2,1,1,1,1,1,1,0,41326,1,16.0,3,1.0,0.2,3634,0
8622,1,11,307,0,1,2,0,0,3,1,1,3,2,1,1,0,41326,0,3.0,4,3.1,0.2,5927,1
8623,2,1,254,266,3,1,4,7,2,1,2,2,2,1,4,30,41326,0,15.0,2,1.4,0.2,105,1
8624,1,36,307,0,1,2,7,0,2,2,1,3,1,1,1,0,41326,0,4.0,4,2.1,0.7,5927,1
8625,1,7,60,60,2,5,7,0,1,1,1,1,1,1,1,0,41332,0,3.0,4,2.3,0.5,37,1
8626,2,8,266,0,1,1,7,0,2,1,1,1,1,1,1,0,41326,0,3.0,1,1.4,0.7,3634,0
8627,2,4,266,0,2,1,6,0,2,1,2,3,2,2,1,0,41326,0,1.0,2,2.7,0.1,3634,0
8628,1,3,307,0,1,2,0,0,1,1,2,1,1,1,1,0,41326,0,3.0,3,1.4,0.7,5927,1
8629,2,2,292,0,3,5,6,7,1,1,2,2,2,1,4,0,41401,0,2.0,1,0.9,0.9,264,0
8630,1,2,307,0,2,5,0,0,2,2,3,1,2,1,1,0,41326,0,2.0,4,0.7,-0.7,5927,1
8631,1,2,307,0,1,1,2,0,2,1,2,1,2,1,1,0,41326,0,2.0,3,2.3,0.3,5927,1
8632,2,1,266,0,3,4,7,0,2,1,2,2,2,1,6,0,41336,0,5.0,1,1.4,0.3,3634,0
8633,1,1,307,0,2,5,7,0,2,2,2,2,2,1,1,0,41327,0,2.0,2,0.6,0.3,5927,1
8634,1,2,307,0,1,2,0,0,2,2,2,2,2,1,1,0,41401,0,2.0,3,0.3,0.0,5927,1
8635,1,3,307,0,2,1,7,0,2,1,2,1,2,1,1,0,41401,0,5.0,1,1.7,0.1,5927,1
8636,2,1,299,0,1,1,3,6,1,2,1,1,1,1,5,0,41401,0,4.0,3,1.2,0.4,342,0
8637,1,24,307,0,1,4,7,0,2,2,3,3,2,1,1,0,41326,0,5.0,3,11.3,0.3,5927,1
8638,2,4,246,0,2,3,0,0,2,2,2,1,2,2,1,0,41401,0,0.0,4,1.5,0.7,4,0
8639,2,3,266,0,1,1,7,0,1,1,2,1,2,1,1,50,41326,1,3.0,2,6.0,0.2,3634,0
8640,1,2,307,307,1,2,0,0,2,2,2,1,2,1,1,0,41401,0,5.0,2,0.9,0.9,5927,1
8641,2,3,266,0,1,5,0,0,1,1,2,1,2,1,1,0,41327,0,4.0,1,0.4,0.0,3634,0
8642,1,7,141,0,2,1,2,0,2,1,2,1,1,1,1,0,41324,0,4.0,3,3.4,0.3,205,0
8643,2,13,299,0,1,4,7,0,2,1,2,2,1,1,1,50,41326,0,1.0,4,0.9,0.9,342,0
8644,1,29,195,179,2,1,6,7,1,2,1,1,1,1,1,300,41326,0,5.0,2,3.9,0.1,69,1
8645,2,7,266,0,1,1,7,0,2,1,3,3,2,1,1,0,41401,0,5.0,4,0.0,0.0,3634,0
8646,2,1,266,0,1,1,6,7,2,1,2,2,2,1,1,0,41326,0,2.0,1,2.1,0.2,3634,0
8647,2,6,266,0,2,6,0,0,2,1,2,1,2,1,1,0,41326,1,11.0,3,3.5,0.5,3634,0
8648,1,2,307,0,1,1,2,0,1,1,1,1,2,1,1,0,41326,0,3.0,4,0.9,0.9,5927,1
8649,1,36,205,0,1,5,7,0,1,2,1,1,2,2,1,0,41326,0,1.0,2,0.7,0.2,190,0
8650,2,1,266,0,1,3,0,0,2,1,2,2,2,1,1,0,41326,0,5.0,2,2.6,0.3,3634,0
8651,1,2,307,0,2,2,0,0,2,1,2,2,2,1,2,0,41326,0,2.0,2,0.8,0.1,5927,1
8652,2,1,266,0,3,1,7,0,1,2,3,3,3,1,2,0,41326,0,2.0,4,0.3,0.3,3634,0
8653,2,4,266,0,1,1,6,0,2,1,3,3,3,1,1,0,41327,0,5.0,3,5.4,0.4,3634,0
8654,2,4,265,0,1,1,6,0,2,2,1,1,1,1,1,300,41327,0,11.0,3,1.8,0.9,1258,0
8655,1,2,307,307,2,1,2,0,2,2,2,2,2,1,1,0,41336,0,1.0,1,2.7,0.4,5927,1
8656,2,9,299,0,1,1,2,6,2,1,1,1,1,1,1,0,41326,0,4.0,1,1.4,0.7,342,0
8657,1,8,307,0,2,1,0,0,2,2,1,1,1,1,1,0,41326,0,1.0,4,3.3,0.1,5927,1
8658,1,24,128,0,1,2,7,0,1,1,3,3,1,1,1,0,41401,0,5.0,2,2.9,0.1,64,0
8659,1,13,307,0,1,1,4,7,2,1,2,2,2,1,1,0,41401,0,4.0,4,2.2,0.3,5927,1
8660,1,1,307,0,1,2,7,0,2,2,2,2,2,1,1,0,41401,0,12.0,1,3.2,0.8,5927,1
8661,1,2,307,307,2,1,2,7,2,2,2,1,2,1,1,0,41326,0,4.0,3,0.0,0.0,5927,1
8662,1,2,307,0,2,1,7,0,2,1,3,3,3,1,1,0,41326,0,1.0,2,2.2,0.5,5927,1
8663,1,82,189,0,1,1,0,0,3,1,1,1,1,1,1,300,41326,0,3.0,0,2.9,0.2,88,0
8664,2,2,266,0,2,1,6,7,1,1,2,2,2,1,1,0,41330,0,5.0,1,3.5,0.2,3634,0
8665,1,24,82,0,1,1,0,0,2,2,1,1,2,1,1,0,41401,0,1.0,3,1.2,0.4,5,0
8666,2,1,266,0,3,1,0,0,1,1,2,1,1,1,5,0,41326,0,0.0,4,0.2,0.2,3634,0
8667,1,1,307,307,3,1,2,7,2,1,2,2,2,1,5,0,41326,0,11.0,3,2.5,0.0,5927,1
8668,1,48,206,0,2,2,0,0,2,2,1,1,2,1,1,0,41401,0,1.0,4,4.1,-0.3,25,0
8669,2,2,265,0,3,7,0,0,2,2,1,1,2,1,6,0,41326,0,7.0,3,1.1,0.3,1258,0
8670,2,5,266,0,1,1,2,0,3,3,2,2,2,1,1,50,41326,0,6.0,4,0.5,0.5,3634,0
8671,2,2,265,0,3,1,6,7,2,2,2,2,2,1,2,0,41326,0,1.0,2,1.2,0.0,1258,0
8672,1,1,307,0,2,2,7,0,2,2,2,2,2,1,1,0,41326,0,3.0,2,3.5,0.4,5927,1
8673,1,3,307,0,1,1,0,0,2,1,2,2,2,1,2,0,41326,0,8.0,2,1.5,0.0,5927,1
8674,2,2,299,0,2,1,7,0,2,1,2,1,2,1,1,0,41326,0,1.0,2,0.0,0.0,342,0
8675,1,3,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,10.0,3,5.3,0.4,5927,1
8676,1,3,307,0,3,1,0,0,2,1,2,2,2,1,3,0,41324,0,1.0,2,2.0,0.2,5927,1
8677,2,29,266,0,2,2,7,0,2,1,3,3,2,1,1,0,41326,0,3.0,4,0.9,0.9,3634,0
8678,1,5,141,218,2,5,7,0,2,1,1,1,1,1,1,0,41401,0,5.0,2,1.4,0.7,205,1
8679,1,5,307,0,2,1,2,7,2,1,1,1,2,1,6,72,41336,0,20.0,4,7.7,0.1,5927,1
8680,2,5,266,0,1,1,0,0,2,1,1,1,2,1,1,0,41401,0,5.0,2,1.2,0.3,3634,0
8681,1,10,205,0,2,5,7,0,1,2,1,1,2,1,1,0,41401,1,5.0,1,8.5,0.3,190,0
8682,2,5,266,0,2,1,5,7,2,1,2,1,2,1,3,0,41401,0,5.0,4,0.0,0.0,3634,0
8683,1,10,307,0,1,1,5,7,2,2,2,2,2,1,1,0,41326,0,2.0,3,3.2,0.0,5927,1
8684,1,6,307,307,3,1,5,0,2,2,1,1,1,1,2,0,41330,0,2.0,2,1.3,-0.1,5927,1
8685,1,60,195,0,1,1,6,0,1,1,3,3,2,1,1,0,41326,0,3.0,1,1.4,0.1,69,0
8686,1,12,39,307,2,1,7,0,2,3,1,1,1,1,1,0,41326,0,14.0,3,3.3,0.1,26,1
8687,2,12,266,0,2,1,2,7,2,1,2,2,2,1,1,0,41401,0,1.0,2,1.1,0.1,3634,0
8688,2,60,266,0,2,7,0,0,2,1,1,1,1,1,1,0,41326,0,1.0,4,1.4,0.3,3634,0
8689,1,24,72,75,2,1,2,0,1,2,3,3,3,1,1,0,41326,0,5.0,1,0.0,0.0,15,1
8690,2,2,299,0,3,1,2,7,1,1,1,1,2,1,2,0,41401,0,4.0,3,3.2,0.1,342,0
8691,1,3,307,307,1,2,7,0,2,2,2,1,2,1,1,0,41326,0,5.0,3,0.0,0.0,5927,1
8692,1,2,307,307,2,1,4,7,2,1,1,1,2,1,1,0,41326,0,5.0,2,2.0,0.4,5927,1
8693,2,14,265,0,2,1,2,4,2,2,2,1,1,1,1,200,41401,0,1.0,4,25.8,0.0,1258,0
8694,2,2,264,264,3,6,7,0,2,3,2,1,2,1,2,0,41332,0,4.0,1,0.2,0.1,296,1
8695,2,36,265,0,2,1,7,0,3,2,1,1,1,1,2,50,41326,0,4.0,2,0.0,0.0,1258,0
8696,2,16,266,0,2,4,6,7,3,2,2,2,2,1,1,0,41326,0,2.0,4,0.0,0.0,3634,0
8697,2,4,266,0,1,2,3,0,2,2,2,2,2,1,1,0,41326,0,4.0,1,1.9,0.2,3634,0
8698,1,48,307,0,2,2,7,0,1,2,1,1,1,1,1,0,41326,0,2.0,4,5.7,0.4,5927,1
8699,1,3,307,0,2,1,5,7,2,1,1,1,3,1,1,100,41327,0,1.0,4,1.8,0.9,5927,1
8700,1,1,307,0,1,1,0,0,2,1,2,2,2,1,1,0,41326,0,1.0,1,2.2,0.2,5927,1
8701,1,10,307,0,2,2,7,0,2,1,1,1,1,1,1,50,41326,0,2.0,3,1.5,0.7,5927,1
